listing_db_id,latitude,longitude,cluster
2786,38.9482,-77.0808,877
2787,38.9256,-77.0343,1047
2788,38.905,-77.0278,1034
2789,38.9573,-77.0857,308
2790,38.9058,-76.98,1011
2791,38.8985,-76.9768,543
2792,38.9187,-77.0248,557
2793,38.878,-77.0043,411
2794,38.8805,-76.9998,394
2795,38.9168,-77.0405,1078
2796,38.8985,-76.9768,543
2797,38.9354,-77.0325,1093
2798,38.9186,-77.0316,1026
2799,38.9766,-77.0262,356
2800,38.9571,-77.0237,455
2801,38.9123,-77.0207,562
2802,38.9424,-77.0052,368
2803,38.9066,-77.0278,534
2804,38.9252,-77.0327,1046
2805,38.9184,-77.0685,375
2806,38.8782,-76.9861,936
2807,38.9806,-77.0269,356
2808,38.9014,-76.9862,504
2809,38.8994,-76.9811,1000
2810,38.9299,-76.9906,966
2811,38.9203,-77.048,1063
2812,38.9427,-77.0231,1023
2813,38.9418,-77.014,441
2814,38.9048,-77.0317,1032
2815,38.9545,-77.018,455
2816,38.894,-76.9765,994
2817,38.9663,-77.0268,358
2818,38.927,-77.0273,1070
2819,38.9067,-76.9809,1012
2820,38.95,-77.0241,1007
2821,38.9194,-77.0145,484
2822,38.8738,-77.0154,423
2823,38.9235,-77.0292,590
2824,38.911,-77.0293,1088
2825,38.878,-77.0043,411
2826,38.9055,-77.0659,425
2827,38.9369,-77.021,564
2828,38.9099,-77.0237,559
2829,38.871,-76.978,297
2830,38.9089,-77.0398,566
2831,38.9282,-77.0204,563
2832,38.9055,-76.9863,505
2833,38.9168,-77.0348,575
2834,38.8771,-77.0157,445
2835,38.9168,-77.0124,556
2836,38.9462,-77.007,367
2837,38.8903,-76.9834,462
2838,38.9349,-76.9794,343
2839,38.9445,-77.0601,979
2840,38.8815,-77.0144,965
2841,38.9393,-77.0766,922
2842,38.9069,-77.0293,541
2843,38.9067,-76.9799,1012
2844,38.9732,-77.0152,342
2845,38.8842,-77.0309,882
2846,38.9055,-77.0659,425
2847,38.8786,-76.9831,384
2848,38.9571,-77.0339,1005
2849,38.927,-77.0223,563
2850,38.8757,-77.0194,964
2851,38.8856,-76.9777,463
2852,38.9062,-77.0133,1058
2853,38.9062,-77.0133,1058
2854,38.9159,-77.0108,1064
2855,38.9202,-77.048,1063
2856,38.9389,-77.0335,1071
2857,38.9545,-77.018,455
2858,38.9505,-77.0278,1008
2859,38.9079,-77.0695,426
2860,38.8963,-76.9978,961
2861,38.9295,-77.038,1037
2862,38.8701,-76.9674,298
2863,38.9251,-77.0307,594
2864,38.9318,-77.0324,584
2865,38.9147,-77.0127,556
2866,38.9068,-76.9799,1012
2867,38.8987,-76.9768,543
2868,38.906,-77.0505,483
2869,38.9566,-77.0203,455
2870,38.9326,-77.026,1082
2871,38.9295,-77.038,1037
2872,38.909,-77.0381,1074
2873,38.9028,-77.0493,1020
2874,38.8759,-77.0086,422
2875,38.9143,-77.0379,565
2876,38.912,-77.0333,530
2877,38.9217,-77.08,386
2878,38.9102,-76.9864,506
2879,38.9588,-77.0717,390
2880,38.9148,-77.0207,560
2881,38.9162,-77.0707,375
2882,38.8772,-77.0081,954
2883,38.9154,-77.0406,567
2884,38.9021,-77.0537,468
2885,38.8993,-76.9918,481
2886,38.8749,-77.0194,397
2887,38.9321,-77.0294,578
2888,38.9618,-77.0744,390
2889,38.9154,-77.0406,1078
2890,38.9067,-77.0175,1076
2891,38.905,-77.0173,1077
2892,38.9009,-76.9864,504
2893,38.8971,-77.0463,363
2894,38.9287,-77.0751,923
2895,38.8838,-76.9588,285
2896,38.8998,-77.0517,466
2897,38.9218,-77.034,1043
2898,38.91,-77.048,475
2899,38.8997,-76.9918,481
2900,38.9048,-77.0257,522
2901,38.8786,-77.0018,943
2902,38.9007,-76.9777,1002
2903,38.8802,-76.9833,384
2904,38.9013,-77.0538,1017
2905,38.9074,-76.9856,506
2906,38.9445,-77.0601,979
2907,38.8956,-76.983,542
2908,38.9009,-76.976,1003
2909,38.9516,-77.0371,1008
2910,38.9367,-77.0272,1054
2911,38.9293,-76.975,343
2912,38.9249,-77.0533,429
2913,38.9153,-77.0334,1080
2914,38.9158,-77.0244,1096
2915,38.9318,-77.0575,995
2916,38.9166,-77.0032,461
2917,38.9147,-77.0139,556
2918,38.8967,-77.0469,362
2919,38.8938,-76.9788,994
2920,38.9078,-77.0361,538
2921,38.8984,-76.975,993
2922,38.9043,-77.0544,1017
2923,38.9509,-77.0121,910
2924,38.9055,-77.0155,1065
2925,38.9256,-77.0342,1047
2926,38.9246,-77.0392,1019
2927,38.9163,-77.0189,560
2928,38.9351,-77.1015,263
2929,38.9309,-76.9745,343
2930,38.9296,-77.0322,585
2931,38.8803,-77.0171,446
2932,38.9106,-77.0237,559
2933,38.8754,-76.9641,291
2934,38.8901,-76.9842,462
2935,38.912,-77.0207,562
2936,38.9121,-77.0664,399
2937,38.9014,-76.9862,504
2938,38.9279,-77.027,1070
2939,38.895,-77.0212,460
2940,38.9829,-77.0268,832
2941,38.957,-77.0372,1005
2942,38.8792,-77.0245,937
2943,38.9158,-77.0425,1079
2944,38.9738,-77.0266,356
2945,38.8804,-77.0135,965
2946,38.8953,-76.9785,542
2947,38.9227,-77.0404,1019
2948,38.9106,-77.0335,531
2949,38.9167,-77.0246,1096
2950,38.9057,-76.9816,528
2951,38.8734,-77.0154,423
2952,38.9168,-77.0124,556
2953,38.9275,-77.0276,1070
2954,38.9332,-77.0721,379
2955,38.9253,-77.0237,587
2956,38.8996,-76.9859,998
2957,38.9041,-77.037,538
2958,38.8982,-76.9793,992
2959,38.9048,-76.9796,1011
2960,38.9017,-77.0193,1067
2961,38.9374,-77.0267,1054
2962,38.8982,-76.9793,992
2963,38.8982,-76.9793,992
2964,38.913,-77.0273,1087
2965,38.9246,-77.0356,1045
2966,38.9047,-77.063,425
2967,38.9244,-77.0232,1049
2968,38.9234,-77.0311,593
2969,38.8994,-77.0217,1018
2970,38.9316,-77.0269,1081
2971,38.8727,-77.013,955
2972,38.9273,-77.0215,563
2973,38.9124,-77.0022,464
2974,38.909,-77.0381,1074
2975,38.8748,-77.007,419
2976,38.8979,-76.9945,481
2977,38.896,-76.9753,994
2978,38.93,-77.0195,563
2979,38.8803,-77.0215,413
2980,38.9139,-77.0119,556
2981,38.9043,-76.9839,507
2982,38.9172,-77.0394,567
2983,38.9047,-77.0486,477
2984,38.9433,-77.0331,1016
2985,38.9457,-77.1025,844
2986,38.9164,-77.0263,1086
2987,38.8701,-76.9788,297
2988,38.9297,-77.0183,563
2989,38.9178,-77.0451,494
2990,38.9015,-77.0518,467
2991,38.9042,-76.981,528
2992,38.887,-76.959,285
2993,38.9417,-77.0616,968
2994,38.9446,-77.0619,978
2995,38.9166,-77.0032,461
2996,38.9283,-77.0563,991
2997,38.9372,-77.0324,1085
2998,38.9063,-76.9897,970
2999,38.9567,-77.022,455
3000,38.931,-77.0285,1091
3001,38.904,-76.9946,951
3002,38.9299,-77.083,918
3003,38.9078,-77.0095,1104
3004,38.9394,-77.0246,1023
3005,38.8803,-77.0171,446
3006,38.8803,-76.9906,404
3007,38.9082,-77.0568,458
3008,38.888,-76.9977,963
3009,38.9487,-77.0273,459
3010,38.8842,-77.0309,882
3011,38.8828,-77.0042,374
3012,38.908,-77.0633,1004
3013,38.9585,-77.0286,455
3014,38.8759,-77.0086,422
3015,38.9354,-77.0325,1093
3016,38.9502,-77.0676,948
3017,38.9046,-77.0304,1032
3018,38.9523,-77.0227,1007
3019,38.9022,-77.0278,1035
3020,38.9119,-77.0278,1087
3021,38.9567,-77.022,455
3022,38.8728,-77.0187,397
3023,38.9042,-77.0524,478
3024,38.9058,-77.0016,950
3025,38.9206,-76.9847,360
3026,38.9042,-77.0524,478
3027,38.9441,-77.0165,441
3028,38.9124,-77.0103,1100
3029,38.9363,-77.0251,1055
3030,38.8827,-76.9956,395
3031,38.9122,-77.0664,399
3032,38.9231,-76.9745,883
3033,38.9054,-77.0246,523
3034,38.8894,-76.9805,462
3035,38.8863,-76.9929,932
3036,38.9104,-77.0522,1006
3037,38.9023,-76.9748,524
3038,38.901,-77.0496,1021
3039,38.8728,-76.9766,297
3040,38.9775,-77.0261,356
3041,38.9207,-77.0009,461
3042,38.9183,-77.0009,461
3043,38.8709,-76.9586,817
3044,38.9585,-77.0286,455
3045,38.908,-77.0556,458
3046,38.9147,-77.0232,1072
3047,38.9106,-77.066,399
3048,38.9048,-77.0536,478
3049,38.8842,-77.0309,882
3050,38.9075,-77.03,1052
3051,38.9128,-77.0182,561
3052,38.8706,-77.0119,955
3053,38.9829,-77.0268,832
3054,38.9214,-77.0337,1043
3055,38.9101,-77.0485,475
3056,38.9235,-77.0443,510
3057,38.8728,-77.0187,397
3058,38.9572,-77.0186,455
3059,38.9755,-77.0264,356
3060,38.9278,-76.9959,449
3061,38.9032,-77.0648,425
3062,38.8698,-76.9656,298
3063,38.8953,-76.9943,944
3064,38.9104,-77.0522,1006
3065,38.9297,-76.9955,448
3066,38.9104,-77.0072,548
3067,38.925,-77.0509,1013
3068,38.9244,-77.0233,1049
3069,38.9278,-77.0251,586
3070,38.9488,-77.016,450
3071,38.9572,-77.012,453
3072,38.9004,-76.9991,480
3073,38.9565,-77.0015,344
3074,38.9519,-77.0156,454
3075,38.9114,-77.0375,571
3076,38.9109,-77.0401,572
3077,38.9344,-77.032,1075
3078,38.9023,-76.9748,524
3079,38.9119,-77.084,269
3080,38.9093,-77.0315,531
3081,38.9033,-76.9817,1009
3082,38.9114,-77.0309,530
3083,38.895,-77.0212,460
3084,38.9067,-77.047,1033
3085,38.8956,-76.9827,542
3086,38.9299,-77.027,1099
3087,38.9198,-76.9853,360
3088,38.9176,-77.043,1069
3089,38.9164,-77.0262,1086
3090,38.8809,-76.9878,404
3091,38.9088,-76.9873,987
3092,38.9034,-77.0173,553
3093,38.881,-76.9912,404
3094,38.8983,-76.9999,972
3095,38.9416,-77.0865,373
3096,38.9043,-77.0544,1017
3097,38.9488,-77.016,450
3098,38.9217,-76.966,884
3099,38.9054,-76.9726,952
3100,38.928,-77.0996,263
3101,38.9106,-77.0389,572
3102,38.9063,-77.0178,1076
3103,38.8967,-77.0469,362
3104,38.9657,-77.0029,902
3105,38.9288,-77.0247,1099
3106,38.9419,-76.9863,398
3107,38.9115,-77.0216,562
3108,38.9482,-77.0808,877
3109,38.898,-77.0009,972
3110,38.938,-77.0325,1085
3111,38.9121,-77.0294,1088
3112,38.9087,-77.0459,1033
3113,38.922,-77.0118,1015
3114,38.9207,-77.0339,1042
3115,38.9186,-77.0316,1026
3116,38.9229,-77.0469,1062
3117,38.9557,-77.0108,453
3118,38.9106,-77.01,1101
3119,38.9114,-77.0203,562
3120,38.881,-76.9964,395
3121,38.9249,-77.0518,1013
3122,38.9166,-77.0361,1089
3123,38.8795,-77.0166,973
3124,38.8998,-77.0517,466
3125,38.8803,-77.0171,446
3126,38.8973,-76.9757,993
3127,38.9488,-77.016,450
3128,38.9066,-77.0169,1076
3129,38.8705,-76.9771,297
3130,38.9021,-77.0537,468
3131,38.9264,-77.0735,923
3132,38.9107,-77.0316,531
3133,38.9563,-77.066,949
3134,38.9353,-77.0592,986
3135,38.9205,-77.0137,484
3136,38.8803,-77.0171,446
3137,38.9056,-76.9824,528
3138,38.9274,-77.0388,497
3139,38.9337,-77.0243,568
3140,38.9105,-77.0094,547
3141,38.9529,-77.069,410
3142,38.9181,-77.045,494
3143,38.9529,-77.069,410
3144,38.9362,-77.0557,406
3145,38.919,-77.0354,589
3146,38.9556,-77.0203,455
3147,38.9359,-77.0576,986
3169,38.9101,-77.0382,1074
3148,38.9326,-77.073,379
3149,38.9154,-77.037,1089
3150,38.9362,-77.0557,406
3151,38.9009,-76.9777,1002
3152,38.9041,-77.0174,552
3153,38.9379,-77.0249,516
3154,38.9216,-77.037,521
3155,38.931,-77.037,496
3156,38.924,-77.0531,429
3157,38.9052,-77.0063,489
3158,38.9269,-77.0404,492
3159,38.9103,-77.0086,547
3160,38.9393,-77.0373,488
3161,38.9103,-77.0086,547
3162,38.9103,-77.0086,547
3163,38.9103,-77.0086,547
3164,38.9073,-76.9981,473
3165,38.8784,-77.0183,424
3166,38.902,-76.9799,529
3167,38.9172,-77.0337,575
3168,38.9172,-77.0337,575
3170,38.9327,-77.0721,379
3171,38.9103,-77.0086,547
3172,38.902,-76.9799,529
3173,38.8797,-77.0141,434
3174,38.9103,-77.0086,547
3175,38.924,-77.0531,429
3176,38.9437,-77.0612,432
3177,38.929,-77.0543,442
3178,38.9088,-77.0485,476
3179,38.902,-76.9799,529
3180,38.9103,-77.0086,547
3181,38.8719,-76.9784,297
3182,38.9437,-77.0612,432
3183,38.9041,-77.0174,552
3184,38.9165,-77.0232,550
3185,38.9103,-77.0086,547
3186,38.8797,-77.0141,434
3187,38.8797,-77.0141,434
3188,38.9103,-77.0558,458
3189,38.8742,-77.0003,369
3190,38.902,-76.9799,529
3191,38.8999,-76.9974,480
3192,38.9033,-77.0159,527
3193,38.8756,-77.0078,427
3194,38.9757,-77.0188,342
3195,38.9175,-77.0682,375
3196,38.9041,-77.0174,552
3197,38.9215,-77.081,386
3198,38.9041,-77.0174,552
3199,38.8791,-77.0134,435
3200,38.917,-77.0472,490
3201,38.9528,-77.0162,454
3202,38.9109,-77.0041,464
3203,38.939,-77.0611,400
3204,38.9499,-77.0663,416
3205,38.9109,-77.0041,464
3206,38.9312,-77.0248,570
3207,38.878,-77.0055,412
3208,38.878,-77.0055,412
3209,38.9481,-77.0664,415
3210,38.9088,-77.0327,531
3211,38.9163,-77.0322,576
3212,38.9028,-77.0518,467
3213,38.9355,-77.054,407
3214,38.9109,-77.0041,464
3215,38.917,-77.0472,490
3216,38.9226,-77.0374,520
3217,38.8795,-77.0046,421
3218,38.8903,-77.0033,457
3219,38.8991,-77.0192,508
3220,38.8803,-77.0065,402
3221,38.8791,-77.0134,435
3222,38.9088,-77.0327,531
3223,38.9261,-77.0378,500
3224,38.9163,-77.0322,576
3225,38.9261,-77.0378,500
3226,38.9045,-77.0249,522
3227,38.8756,-77.0078,427
3228,38.9528,-77.0162,454
3229,38.9529,-77.069,410
3230,38.9267,-77.0386,497
3231,38.9165,-77.0232,550
3232,38.9069,-77.0507,483
3233,38.9109,-77.0041,464
3234,38.9268,-77.0428,493
3235,38.9225,-77.0384,513
3236,38.9215,-77.0315,582
3237,38.931,-77.037,496
3238,38.9045,-77.0249,522
3239,38.9428,-77.0611,431
3240,38.9358,-77.0819,382
3241,38.9008,-77.0169,514
3242,38.9045,-77.0249,522
3243,38.9428,-77.0611,431
3244,38.8756,-77.0078,427
3245,38.9017,-77.035,451
3246,38.9437,-77.0612,432
3247,38.9285,-77.0336,592
3248,38.8797,-77.0141,434
3249,38.9215,-77.081,386
3250,38.9437,-77.0612,432
3251,38.8991,-77.0192,508
3252,38.8768,-77.0156,444
3253,38.9292,-77.0259,1099
3254,38.924,-77.0531,429
3255,38.8971,-77.0453,364
3256,38.8756,-77.0078,427
3257,38.9226,-77.0374,520
3258,38.9269,-77.0404,492
3259,38.8999,-76.9974,480
3260,38.9184,-77.0401,567
3261,38.9358,-77.0819,382
3262,38.8756,-77.0078,427
3263,38.8775,-77.0163,439
3264,38.9363,-77.0739,381
3265,38.9351,-77.0339,498
3266,38.9002,-77.0519,466
3267,38.9109,-77.0041,464
3268,38.9229,-77.074,378
3269,38.9358,-77.0819,382
3270,38.9073,-76.9981,473
3271,38.9196,-77.0457,503
3272,38.9109,-77.0041,464
3273,38.919,-77.0354,589
3274,38.9651,-77.0354,359
3275,38.9047,-77.0519,478
3276,38.9072,-77.0829,269
3277,38.9052,-77.0243,523
3278,38.9062,-77.0585,1004
3279,38.9147,-77.0263,1097
3280,38.9185,-77.0242,557
3281,38.9195,-77.0461,503
3282,38.9065,-77.0332,536
3283,38.9179,-77.0361,1090
3284,38.9047,-77.0519,478
3285,38.9088,-77.0485,476
3286,38.9069,-77.0507,483
3287,38.8752,-77.0063,419
3288,38.9465,-77.0663,408
3289,38.907,-77.0324,539
3290,38.9185,-77.0399,567
3291,38.9052,-77.0063,489
3292,38.9223,-77.0393,513
3293,38.8803,-77.0065,402
3294,38.9215,-77.081,386
3295,38.9184,-77.0401,567
3296,38.9008,-77.0169,514
3297,38.9069,-77.0342,544
3298,38.8803,-77.0065,402
3299,38.9207,-77.0316,583
3300,38.8795,-77.0046,421
3301,38.9485,-77.0652,414
3302,38.9047,-77.0519,478
3303,38.8752,-77.0063,419
3304,38.875,-77.0084,428
3305,38.902,-76.9799,529
3306,38.9069,-77.0507,483
3307,38.9041,-77.0174,552
3308,38.8811,-76.9987,394
3309,38.8795,-77.0056,418
3310,38.9065,-77.0355,538
3311,38.9355,-77.054,407
3312,38.9215,-77.0439,519
3313,38.9103,-77.0558,458
3314,38.9437,-77.0612,432
3315,38.9058,-77.0299,545
3316,38.8811,-76.9987,394
3317,38.8999,-76.9974,480
3318,38.9175,-77.0682,375
3319,38.8964,-77.0469,362
3320,38.8756,-77.0078,427
3321,38.9285,-77.0336,592
3322,38.9074,-77.0492,482
3323,38.9251,-77.077,376
3324,38.8998,-77.0334,452
3325,38.916,-77.0483,491
3326,38.9299,-77.0556,443
3327,38.9008,-77.0169,514
3328,38.9071,-77.0454,474
3329,38.9462,-77.0642,408
3330,38.9389,-77.024,1024
3331,38.9058,-77.0299,545
3332,38.9265,-77.0294,580
3333,38.9175,-77.0682,375
3334,38.8752,-77.0063,419
3335,38.9008,-77.0169,514
3336,38.9052,-77.0063,489
3337,38.9215,-77.081,386
3338,38.9073,-76.9981,473
3339,38.8997,-76.9942,481
3340,38.9065,-77.0355,538
3341,38.8788,-77.0211,413
3342,38.9165,-77.0232,550
3343,38.9363,-77.0324,1094
3344,38.9164,-77.0313,577
3345,38.9362,-77.0557,406
3346,38.9041,-77.0174,552
3347,38.904,-77.0483,477
3348,38.8775,-77.0163,439
3349,38.9047,-77.0519,478
3350,38.897,-77.0458,363
3351,38.9073,-76.9981,473
3352,38.8803,-77.0065,402
3353,38.8784,-77.0183,424
3354,38.9529,-77.069,410
3355,38.8791,-77.0134,435
3356,38.9529,-77.069,410
3357,38.9175,-77.0682,375
3358,38.9047,-77.0519,478
3359,38.9581,-77.0024,344
3360,38.9322,-77.0294,578
3361,38.9069,-77.0342,544
3362,38.8953,-76.9832,542
3363,38.9223,-77.0758,378
3364,38.9358,-77.0819,382
3365,38.9135,-76.9852,960
3366,38.902,-76.9799,529
3367,38.9528,-77.0162,454
3368,38.929,-77.0259,1099
3369,38.919,-77.0354,589
3370,38.9485,-77.0652,414
3371,38.9504,-77.0594,414
3372,38.9035,-77.0177,553
3373,38.919,-77.0354,589
3374,38.9065,-77.0332,536
3375,38.8795,-77.0046,421
3376,38.8768,-77.0157,445
3377,38.9054,-76.9752,952
3378,38.9267,-77.0386,497
3379,38.8982,-76.9739,993
3380,38.915,-77.0446,574
3381,38.9069,-77.0507,483
3382,38.9172,-77.0337,575
3383,38.9104,-77.0222,559
3384,38.8756,-77.0078,427
3385,38.9074,-77.0492,482
3386,38.8803,-77.0065,402
3387,38.8997,-76.9942,481
3388,38.9175,-77.0682,375
3389,38.9089,-77.0809,269
3390,38.8796,-77.0049,420
3391,38.8999,-76.9974,480
3392,38.9034,-77.0159,527
3393,38.905,-77.029,546
3394,38.9041,-77.0174,552
3395,38.912,-77.016,1059
3396,38.9065,-77.0355,538
3397,38.8999,-76.9974,480
3398,38.9248,-77.1019,263
3399,38.924,-77.0531,429
3400,38.9295,-77.0237,1098
3401,38.9004,-77.0183,509
3402,38.9211,-77.0321,582
3403,38.8768,-77.0157,445
3404,38.9124,-77.0316,530
3405,38.9225,-77.0384,513
3406,38.9556,-77.0203,455
3407,38.9216,-77.037,521
3408,38.9461,-77.0058,367
3409,38.9124,-77.0316,530
3410,38.938,-77.0604,400
3411,38.916,-77.0483,491
3412,38.9103,-77.0086,547
3413,38.9044,-77.0251,522
3414,38.8817,-77.0165,447
3415,38.9261,-77.0378,500
3416,38.9035,-77.0177,553
3417,38.8788,-77.0211,413
3418,38.8797,-77.0141,434
3419,38.8775,-77.0163,439
3420,38.9002,-77.0519,466
3421,38.9017,-77.0031,485
3422,38.9052,-77.0063,489
3423,38.9028,-77.0518,467
3424,38.9103,-77.0086,547
3425,38.9428,-77.0611,431
3426,38.8784,-77.0183,424
3427,38.8964,-77.0469,362
3428,38.9377,-77.0361,1050
3429,38.8784,-77.0183,424
3430,38.9004,-77.0183,509
3431,38.9163,-77.0322,576
3432,38.9109,-77.0041,464
3433,38.902,-76.9799,529
3434,38.9175,-77.0682,375
3435,38.8756,-77.0078,427
3436,38.9312,-77.0248,570
3437,38.8743,-77.0008,370
3438,38.9293,-77.0734,392
3439,38.9226,-77.0374,520
3440,38.9103,-77.0086,547
3441,38.8742,-77.0003,369
3442,38.9428,-77.0611,431
3443,38.8797,-77.0141,434
3444,38.8999,-76.9974,480
3445,38.9358,-77.0819,382
3446,38.904,-77.0483,477
3447,38.9228,-77.0307,593
3448,38.9184,-77.0401,567
3449,38.9215,-77.0439,519
3450,38.9065,-77.0527,465
3451,38.9103,-77.0558,458
3452,38.9226,-77.0374,520
3453,38.9428,-77.0611,431
3454,38.9028,-77.0518,467
3455,38.8999,-76.9974,480
3456,38.9529,-77.069,410
3457,38.9343,-77.072,380
3458,38.9004,-77.0183,509
3459,38.9109,-77.0041,464
3460,38.9165,-77.0232,550
3963,38.8994,-77.0217,1018
3461,38.9041,-77.0174,552
3462,38.9505,-77.0074,389
3463,38.9028,-77.0054,479
3464,38.8775,-77.0163,439
3465,38.9428,-77.0611,431
3466,38.8775,-77.0163,439
3467,38.9215,-77.0439,519
3468,38.8791,-77.0134,435
3469,38.9293,-77.0734,392
3470,38.8756,-77.0078,427
3471,38.9069,-77.0342,544
3472,38.9109,-77.0041,464
3473,38.9581,-77.0024,344
3474,38.9504,-77.0665,417
3475,38.8752,-77.0063,419
3476,38.9033,-77.0159,527
3477,38.8775,-77.0163,439
3478,38.9196,-77.0457,503
3479,38.897,-77.0458,363
3480,38.9412,-77.002,368
3481,38.9358,-77.0819,382
3482,38.9312,-77.0248,570
3483,38.939,-77.0611,400
3484,38.9109,-77.0041,464
3485,38.9023,-77.0175,549
3486,38.9172,-77.0337,575
3487,38.8803,-77.0065,402
3488,38.8712,-77.0067,371
3489,38.9285,-77.0336,592
3490,38.903,-77.0133,1022
3491,38.9335,-77.0818,383
3492,38.8803,-77.0065,402
3493,38.8768,-77.0157,445
3494,38.8991,-77.0192,508
3495,38.9078,-77.034,554
3496,38.8803,-77.0065,402
3497,38.8795,-77.0056,418
3498,38.8996,-77.0157,512
3499,38.8742,-77.0003,369
3500,38.9002,-77.0519,466
3501,38.8752,-77.0063,419
3502,38.9312,-77.0248,570
3503,38.8996,-77.0157,512
3504,38.9227,-77.0292,590
3505,38.9165,-77.0232,550
3506,38.9066,-77.0301,541
3507,38.9069,-77.0342,544
3508,38.9299,-77.0318,585
3509,38.9004,-77.001,486
3510,38.9113,-77.037,571
3511,38.9042,-77.0286,532
3512,38.9358,-77.0819,382
3513,38.9358,-77.0819,382
3514,38.8752,-77.0063,419
3515,38.924,-77.0531,429
3516,38.9066,-77.0301,541
3517,38.9363,-77.0739,381
3518,38.9333,-77.0567,430
3519,38.9184,-77.0232,558
3520,38.8803,-77.0065,402
3521,38.8712,-77.0067,371
3522,38.9529,-77.0682,409
3523,38.8756,-77.0078,427
3524,38.8742,-77.0003,369
3525,38.8803,-77.0065,402
3526,38.9437,-77.0612,432
3527,38.9165,-77.0232,550
3528,38.9528,-77.0162,454
3529,38.8768,-77.0157,445
3530,38.9071,-77.0454,474
3531,38.8803,-77.0065,402
3532,38.9109,-77.0041,464
3533,38.8756,-77.0078,427
3534,38.8999,-76.9974,480
3535,38.8752,-77.0063,419
3536,38.905,-77.029,546
3537,38.9327,-77.0721,379
3538,38.9215,-77.081,386
3539,38.931,-77.037,496
3540,38.9028,-77.0518,467
3541,38.9066,-77.0292,541
3542,38.9187,-77.0361,588
3543,38.9028,-77.0518,467
3544,38.9103,-77.0086,547
3545,38.9109,-77.0041,464
3546,38.8999,-76.9974,480
3547,38.9106,-77.0348,1073
3548,38.9226,-77.0442,510
3549,38.9168,-77.013,556
3550,38.9241,-77.0306,593
3551,38.8919,-77.0027,962
3552,38.9004,-77.0183,509
3553,38.9041,-76.9835,507
3554,38.886,-76.9819,462
3555,38.9438,-77.0065,367
3556,38.8744,-77.0145,423
3557,38.8906,-77.0027,457
3558,38.8804,-76.9959,942
3559,38.8919,-77.0027,962
3560,38.9168,-77.039,1078
3561,38.9657,-77.0279,358
3562,38.9238,-77.0405,511
3563,38.9667,-77.0344,359
3564,38.9292,-77.0301,1091
3565,38.9234,-77.0308,593
3566,38.9277,-77.034,591
3567,38.9309,-77.0391,495
3568,38.8958,-76.976,542
3569,38.9128,-77.0046,464
3570,38.9254,-77.1014,263
3571,38.8754,-77.0157,980
3572,38.9051,-76.9793,1011
3573,38.922,-77.0119,1015
3574,38.9245,-77.0306,1029
3575,38.9154,-77.0438,574
3576,38.9335,-77.0818,383
3577,38.8959,-76.9815,542
3578,38.9173,-77.0474,490
3579,38.9027,-76.9803,529
3580,38.9777,-77.0262,356
3581,38.9209,-77.08,386
3582,38.9299,-77.0311,1091
3583,38.9121,-77.0111,1100
3584,38.9094,-77.0324,531
3585,38.9203,-77.0287,579
3964,38.8992,-76.9886,997
3586,38.9367,-77.0221,564
3587,38.926,-77.103,263
3588,38.912,-77.0373,571
3589,38.9221,-77.0369,521
3590,38.905,-76.9814,528
3591,38.8804,-76.9959,942
3592,38.8995,-76.9772,543
3593,38.8803,-77.0171,446
3594,38.9692,-77.033,851
3595,38.9366,-77.0596,400
3596,38.9088,-76.9831,1001
3597,38.9084,-77.0464,1033
3598,38.9158,-77.0428,1079
3599,38.9114,-77.0413,572
3600,38.8984,-76.9774,543
3601,38.9521,-77.0301,1008
3602,38.9307,-77.0564,443
3603,38.913,-77.0267,1087
3604,38.8775,-77.0163,439
3605,38.8775,-77.0163,439
3606,38.8775,-77.0163,439
3607,38.8775,-77.0163,439
3608,38.9358,-77.0819,382
3609,38.901,-77.0159,515
3610,38.8964,-77.0105,350
3611,38.9184,-77.0232,558
3612,38.9225,-77.0435,510
3613,38.9075,-77.0493,482
3614,38.878,-77.0055,412
3615,38.9058,-77.0266,1034
3616,38.875,-77.0084,428
3617,38.9185,-77.0248,557
3618,38.9215,-77.0439,519
3619,38.936,-76.9908,440
3620,38.8991,-77.0192,508
3621,38.9058,-77.0299,545
3622,38.8795,-77.0056,418
3623,38.9267,-77.0386,497
3624,38.9171,-77.0227,551
3625,38.929,-77.0543,442
3626,38.9041,-77.0174,552
3627,38.9359,-77.0737,387
3628,38.9184,-77.0231,558
3629,38.875,-77.0084,428
3630,38.902,-76.9799,529
3631,38.8752,-77.0063,419
3632,38.9327,-77.0721,379
3633,38.9047,-77.0519,478
3634,38.9065,-77.0527,465
3635,38.9131,-77.0169,561
3636,38.9047,-77.0519,478
3637,38.8759,-77.0086,422
3638,38.9379,-77.0239,517
3639,38.8756,-77.0078,427
3640,38.9052,-77.0063,489
3641,38.8712,-77.0067,371
3642,38.9251,-77.077,376
3643,38.9034,-77.0159,527
3644,38.9047,-77.0519,478
3645,38.8759,-77.0086,422
3646,38.9742,-77.0161,342
3647,38.9565,-77.0703,390
3965,38.896,-77.0213,460
3648,38.9529,-77.069,410
3649,38.9227,-77.0292,590
3650,38.9227,-77.0292,590
3651,38.905,-77.029,546
3652,38.8756,-77.0078,427
3653,38.9035,-77.0177,553
3654,38.9227,-77.0292,590
3655,38.8988,-77.0196,508
3656,38.9342,-77.0246,568
3657,38.8996,-77.0157,512
3658,38.9004,-77.0183,509
