listing_db_id,latitude,longitude,price,aqi,nwi_score,nearest_bus_stop_miles,nearby_bus_stops,nearby_parks,nearest_park_miles
10204,38.871971,-77.25695,4000,23,16.7,0.06,33,2,0.83
10205,38.783178,-77.261482,1700,24,13.5,0.3,25,0,1.64
10206,38.871451,-77.301829,1900,23,14.3,0.27,32,0,1.82
10207,38.930456,-77.248995,4200,23,15.3,1.51,0,0,2.34
10208,38.856521,-77.199407,3450,28,10.7,0.65,10,1,0.49
10209,38.84316,-77.11376,2650,28,9.7,0.04,105,0,1.27
10210,38.880237,-77.229742,2300,23,17.2,0.13,20,2,0.73
10211,38.885255,-77.203992,4100,28,13.2,0.66,18,0,2.09
10212,38.845868,-77.254657,4800,23,6.0,0.46,11,1,0.98
10213,38.854199,-77.45143,2995,22,11.0,4.63,0,0,8.73
10214,38.955276,-77.409866,3200,22,11.2,6.88,0,0,6.46
10215,38.731672,-77.210543,2850,24,11.3,2.93,0,0,2.11
10216,38.871188,-77.364841,2000,23,10.7,0.56,8,0,4.61
10217,38.846483,-77.315474,4200,23,14.7,0.47,30,0,1.46
10218,38.83291,-77.433014,3100,22,19.5,4.09,0,0,7.67
10219,38.843228,-77.44385,2000,22,13.2,4.37,0,0,8.26
10220,38.810827,-77.18823,2850,28,13.2,0.08,39,0,1.0
10221,38.981871,-77.350833,3600,23,13.3,7.71,0,0,4.27
10222,38.958013,-77.362156,3560,23,14.5,6.5,0,0,3.99
10223,38.825821,-77.179334,2400,28,12.2,0.07,40,1,0.22
10224,38.973781,-77.375885,3550,23,16.5,7.63,0,0,5.08
10225,38.966387,-77.408229,2500,22,14.7,7.57,0,0,6.53
10226,38.866657,-77.138436,3800,28,17.0,0.05,74,2,0.48
10227,38.86541,-77.148515,2300,28,8.8,0.1,62,0,1.05
10309,38.99398,-77.504539,2349,22,9.0,11.84,0,0,12.05
10310,39.046307,-77.423538,2155,24,4.7,13.04,0,0,10.17
10311,39.105015,-77.586227,3095,24,5.5,20.6,0,0,19.49
10312,39.029175,-77.396118,2015,24,11.7,11.57,0,0,8.3
10313,39.006966,-77.486374,2201,24,8.0,11.99,0,0,11.45
10314,39.046307,-77.423538,1795,24,4.7,13.04,0,0,10.17
10315,39.058582,-77.467888,2685,24,10.0,14.65,0,0,12.5
10316,39.126366,-77.546768,4087,24,5.7,20.7,0,0,18.77
10317,39.058582,-77.467888,3664,24,10.0,14.65,0,0,12.5
10318,39.061165,-77.479263,2271,24,7.3,15.06,0,0,13.08
10319,39.076981,-77.484947,2849,24,6.5,16.18,0,0,14.02
10320,39.058582,-77.467888,2749,24,10.0,14.65,0,0,12.5
10321,39.029175,-77.396118,2245,24,11.7,11.57,0,0,8.3
10322,38.99398,-77.504539,2199,22,9.0,11.84,0,0,12.05
10323,39.014484,-77.509392,2248,24,10.0,13.12,0,0,12.79
10324,39.058582,-77.467888,3671,24,10.0,14.65,0,0,12.5
10325,39.014484,-77.509392,2213,24,10.0,13.12,0,0,12.79
10326,39.015064,-77.498497,2819,24,9.5,12.81,0,0,12.27
10327,39.126366,-77.546768,3205,24,5.7,20.7,0,0,18.77
10328,39.076981,-77.484947,3039,24,6.5,16.18,0,0,14.02
10329,39.065946,-77.486552,3750,24,5.7,15.52,0,0,13.59
10330,39.100719,-77.55249,2228,24,5.5,19.36,0,0,17.86
10331,38.99398,-77.504539,2299,22,9.0,11.84,0,0,12.05
10332,39.046307,-77.423538,2185,24,4.7,13.04,0,0,10.17
10333,39.100719,-77.55249,2058,24,5.5,19.36,0,0,17.86
10334,39.076981,-77.484947,2259,24,6.5,16.18,0,0,14.02
10335,38.992317,-77.485214,2460,22,5.7,11.12,0,0,11.02
10336,39.105015,-77.586227,2275,24,5.5,20.6,0,0,19.49
10337,39.061165,-77.479263,2198,24,7.3,15.06,0,0,13.08
10338,39.088676,-77.525063,2345,24,9.3,17.86,0,0,16.19
10339,39.076981,-77.484947,2699,24,6.5,16.18,0,0,14.02
10340,38.994633,-77.417473,2035,22,7.8,9.53,0,0,7.74
10341,39.045544,-77.420502,3122,24,6.3,12.95,0,0,10.02
10342,39.100719,-77.55249,2283,24,5.5,19.36,0,0,17.86
10343,39.126366,-77.546768,1933,24,5.7,20.7,0,0,18.77
10344,39.006966,-77.486374,2183,24,8.0,11.99,0,0,11.45
10345,39.109165,-77.546761,2101,24,7.8,19.67,0,0,17.99
10346,39.058582,-77.467888,3515,24,10.0,14.65,0,0,12.5
10347,39.006966,-77.486374,2087,24,8.0,11.99,0,0,11.45
10348,39.046307,-77.423538,2200,24,4.7,13.04,0,0,10.17
10349,39.126366,-77.546768,2955,24,5.7,20.7,0,0,18.77
10350,39.054932,-77.460716,3750,24,10.0,14.28,0,0,12.04
10351,39.014484,-77.509392,3068,24,10.0,13.12,0,0,12.79
10352,39.006966,-77.486374,3382,24,8.0,11.99,0,0,11.45
10353,39.076981,-77.484947,2119,24,6.5,16.18,0,0,14.02
10354,38.992317,-77.485214,2645,22,5.7,11.12,0,0,11.02
10355,39.006966,-77.486374,2075,24,8.0,11.99,0,0,11.45
10356,39.014484,-77.509392,3044,24,10.0,13.12,0,0,12.79
10357,39.076981,-77.484947,3049,24,6.5,16.18,0,0,14.02
10358,39.015064,-77.498497,3199,24,9.5,12.81,0,0,12.27
10359,38.992317,-77.485214,2460,22,5.7,11.12,0,0,11.02
10360,38.994633,-77.417473,2040,22,7.8,9.53,0,0,7.74
10361,39.008308,-77.377876,1900,24,12.3,10.01,0,0,6.58
10362,39.100719,-77.55249,1933,24,5.5,19.36,0,0,17.86
10363,39.014484,-77.509392,2951,24,10.0,13.12,0,0,12.79
10364,39.076981,-77.484947,2639,24,6.5,16.18,0,0,14.02
10365,39.109165,-77.546761,2029,24,7.8,19.67,0,0,17.99
10366,39.046307,-77.423538,2235,24,4.7,13.04,0,0,10.17
10367,39.100719,-77.55249,2078,24,5.5,19.36,0,0,17.86
10368,38.992317,-77.485214,2415,22,5.7,11.12,0,0,11.02
10369,39.100719,-77.55249,1873,24,5.5,19.36,0,0,17.86
10370,39.109165,-77.546761,2028,24,7.8,19.67,0,0,17.99
10371,38.992317,-77.485214,1960,22,5.7,11.12,0,0,11.02
10372,39.046307,-77.423538,2130,24,4.7,13.04,0,0,10.17
10373,39.105015,-77.586227,1914,24,5.5,20.6,0,0,19.49
10374,39.014484,-77.509392,3369,24,10.0,13.12,0,0,12.79
10375,38.992317,-77.485214,2030,22,5.7,11.12,0,0,11.02
10376,39.045544,-77.420502,2995,24,6.3,12.95,0,0,10.02
10377,39.012623,-77.492989,2320,24,9.5,12.51,0,0,11.93
10378,39.015064,-77.498497,2039,24,9.5,12.81,0,0,12.27
10379,39.006195,-77.486214,2761,24,8.0,11.94,0,0,11.42
10380,39.109165,-77.546761,1999,24,7.8,19.67,0,0,17.99
10381,39.006966,-77.486374,3149,24,8.0,11.99,0,0,11.45
10382,38.992317,-77.485214,2100,22,5.7,11.12,0,0,11.02
10383,39.058582,-77.467888,3597,24,10.0,14.65,0,0,12.5
10384,38.914455,-77.496154,3700,22,9.5,7.93,0,0,11.1
10385,39.006195,-77.486214,2558,24,8.0,11.94,0,0,11.42
10386,39.045544,-77.420502,2109,24,6.3,12.95,0,0,10.02
10387,39.006195,-77.486214,2366,24,8.0,11.94,0,0,11.42
10388,39.109165,-77.546761,1817,24,7.8,19.67,0,0,17.99
10389,39.109165,-77.546761,1906,24,7.8,19.67,0,0,17.99
10390,39.015064,-77.498497,2329,24,9.5,12.81,0,0,12.27
10391,39.058582,-77.467888,2619,24,10.0,14.65,0,0,12.5
10392,38.994633,-77.417473,2511,22,7.8,9.53,0,0,7.74
10393,38.994633,-77.417473,2000,22,7.8,9.53,0,0,7.74
10394,39.126366,-77.546768,2855,24,5.7,20.7,0,0,18.77
10395,39.006966,-77.486374,3393,24,8.0,11.99,0,0,11.45
10396,38.994633,-77.417473,2495,22,7.8,9.53,0,0,7.74
10397,39.090511,-77.546844,2310,24,6.0,18.6,0,0,17.19
10398,39.076981,-77.484947,2299,24,6.5,16.18,0,0,14.02
10399,39.090511,-77.546844,3125,24,6.0,18.6,0,0,17.19
10400,39.126366,-77.546768,3013,24,5.7,20.7,0,0,18.77
10401,38.994633,-77.417473,1965,22,7.8,9.53,0,0,7.74
10402,39.012623,-77.492989,2455,24,9.5,12.51,0,0,11.93
10403,39.006195,-77.486214,1914,24,8.0,11.94,0,0,11.42
10404,39.014484,-77.509392,3068,24,10.0,13.12,0,0,12.79
10405,39.006195,-77.486214,3182,24,8.0,11.94,0,0,11.42
10406,39.046307,-77.423538,2225,24,4.7,13.04,0,0,10.17
10407,39.088676,-77.525063,2305,24,9.3,17.86,0,0,16.19
10408,39.045544,-77.420502,2034,24,6.3,12.95,0,0,10.02
10409,39.076981,-77.484947,2789,24,6.5,16.18,0,0,14.02
10410,39.076981,-77.484947,2519,24,6.5,16.18,0,0,14.02
10411,39.014484,-77.509392,2419,24,10.0,13.12,0,0,12.79
10412,39.058582,-77.467888,4006,24,10.0,14.65,0,0,12.5
10413,39.126366,-77.546768,2700,24,5.7,20.7,0,0,18.77
10414,39.006966,-77.486374,2892,24,8.0,11.99,0,0,11.45
10415,39.008308,-77.377876,1900,24,12.3,10.01,0,0,6.58
10416,39.015064,-77.498497,3169,24,9.5,12.81,0,0,12.27
10417,38.99398,-77.504539,2099,22,9.0,11.84,0,0,12.05
10418,39.076981,-77.484947,3019,24,6.5,16.18,0,0,14.02
10419,39.006966,-77.486374,2212,24,8.0,11.99,0,0,11.45
10420,39.058582,-77.467888,2268,24,10.0,14.65,0,0,12.5
10421,39.029175,-77.396118,2315,24,11.7,11.57,0,0,8.3
10422,39.006966,-77.486374,3306,24,8.0,11.99,0,0,11.45
10423,38.992317,-77.485214,2080,22,5.7,11.12,0,0,11.02
10424,39.109165,-77.546761,1955,24,7.8,19.67,0,0,17.99
10425,39.109165,-77.546761,1994,24,7.8,19.67,0,0,17.99
10426,39.015064,-77.498497,2009,24,9.5,12.81,0,0,12.27
10427,39.076981,-77.484947,2139,24,6.5,16.18,0,0,14.02
10428,39.006195,-77.486214,2638,24,8.0,11.94,0,0,11.42
10429,38.992317,-77.485214,2670,22,5.7,11.12,0,0,11.02
10430,39.014484,-77.509392,3379,24,10.0,13.12,0,0,12.79
10431,38.98985,-77.511256,4600,22,7.8,11.85,0,0,12.31
10432,38.994633,-77.417473,2515,22,7.8,9.53,0,0,7.74
10433,39.015064,-77.498497,2379,24,9.5,12.81,0,0,12.27
10434,38.99398,-77.504539,2249,22,9.0,11.84,0,0,12.05
10435,39.042992,-77.439484,2118,24,7.0,13.11,0,0,10.64
10538,38.920021,-77.547684,2200,22,8.5,10.61,0,0,13.82
10539,38.86163,-77.530939,6500,22,6.2,8.89,0,0,13.05
10540,39.082701,-77.548166,3600,24,6.0,18.18,0,0,16.93
10541,39.012623,-77.492989,2430,24,9.5,12.51,0,0,11.93
10542,39.126366,-77.546768,3129,24,5.7,20.7,0,0,18.77
10543,39.126366,-77.546768,2162,24,5.7,20.7,0,0,18.77
10544,39.286254,-77.596451,1450,26,6.7,25.83,0,0,24.04
10545,39.035962,-77.395314,1100,24,11.2,12.02,0,0,8.62
10546,39.000673,-77.519763,3700,22,7.8,12.72,0,0,12.97
10547,39.041943,-77.473183,1100,24,8.2,13.72,0,0,12.01
10548,38.959896,-77.647528,3950,21,7.0,16.64,0,0,19.23
10549,38.994465,-77.50061,3360,22,9.0,11.73,0,0,11.86
10550,38.938785,-77.574428,5495,22,4.3,12.45,0,0,15.22
10551,39.032923,-77.416167,2950,24,9.3,12.05,0,0,9.24
10552,38.922495,-77.531251,3500,22,8.3,9.87,0,0,12.93
10553,39.049311,-77.358274,2850,24,5.7,8.31,0,0,6.46
10554,39.032306,-77.485769,2990,24,10.3,13.44,0,0,12.22
10555,39.002037,-77.503653,3750,24,9.0,12.24,0,0,12.18
10556,39.089879,-77.630263,14495,24,4.2,21.26,0,0,20.93
10557,38.915783,-77.554292,2800,22,8.5,10.83,0,0,14.2
10558,39.038948,-77.374024,2700,24,7.5,9.0,0,0,8.09
10559,39.052474,-77.426522,2100,24,6.8,13.49,0,0,10.59
10560,38.949486,-77.626043,3000,21,7.0,15.29,0,0,18.03
10561,39.04073,-77.524666,4700,24,8.7,15.07,0,0,14.32
10562,39.038422,-77.408691,3000,24,10.3,12.32,0,0,9.23
10563,38.977129,-77.537208,4100,22,9.5,12.23,0,0,13.47
10564,39.004604,-77.523816,4200,22,5.8,13.06,0,0,13.26
10565,39.00306,-77.402411,2800,22,6.5,9.87,0,0,7.36
10566,39.014731,-77.503377,3000,24,9.5,12.94,0,0,12.5
10567,39.04195,-77.438218,3399,24,7.0,12.98,0,0,10.54
10568,38.911468,-77.482088,3250,22,9.5,7.17,0,0,10.38
10569,39.015532,-77.485591,2850,24,11.0,12.47,0,0,11.65
10570,39.045404,-77.452596,3800,24,9.0,13.5,0,0,11.28
10571,38.893873,-77.497698,3000,22,9.5,7.46,0,0,11.45
10572,38.939216,-77.538351,3800,22,9.2,10.75,0,0,13.28
10573,38.934057,-77.541944,2775,22,9.2,10.74,0,0,13.47
10574,39.056082,-77.469811,3999,24,10.0,14.53,0,0,12.46
10575,39.042978,-77.452946,3800,24,9.0,13.36,0,0,11.19
10576,39.101898,-77.560036,2200,24,10.3,19.64,0,0,18.23
10577,38.998762,-77.484787,3200,22,9.0,11.47,0,0,11.15
10578,38.9169,-77.558468,2750,22,9.5,11.07,0,0,14.42
10579,39.050533,-77.385495,2300,24,5.5,9.76,0,0,9.1
10580,38.933929,-77.561992,3500,22,9.5,11.7,0,0,14.55
10581,38.998877,-77.425331,3200,22,7.5,9.99,0,0,8.25
10582,39.100563,-77.524956,2985,24,9.3,18.58,0,0,16.71
10583,38.913397,-77.506701,4700,22,11.3,8.41,0,0,11.67
10584,39.046632,-77.513718,3850,24,8.7,15.09,0,0,14.01
10585,39.010925,-77.505081,3850,24,10.0,12.78,0,0,12.48
10586,38.998147,-77.500727,4500,24,9.0,11.93,0,0,11.94
10587,39.015532,-77.485591,3000,24,11.0,12.47,0,0,11.65
10588,39.136994,-77.663552,3400,24,6.8,24.89,0,0,24.16
10589,39.004333,-77.428523,2700,22,7.5,10.4,0,0,8.58
10590,39.049319,-77.453007,3800,24,10.0,13.77,0,0,11.47
10591,38.904659,-77.494508,4500,22,9.8,7.56,0,0,11.12
10592,38.93563,-77.54813,2900,22,9.2,11.09,0,0,13.8
10593,38.963509,-77.519692,3500,22,7.2,10.9,0,0,12.4
10594,39.051264,-77.490323,2900,24,9.3,14.71,0,0,13.14
10595,39.019477,-77.491473,4900,24,11.0,12.86,0,0,12.06
10596,38.923523,-77.528592,3500,22,8.3,9.77,0,0,12.78
10597,39.102298,-77.592258,4250,24,5.5,20.64,0,0,19.65
10598,38.9616,-77.530063,3500,22,7.2,11.25,0,0,12.95
10599,38.984451,-77.53963,3700,22,9.5,12.66,0,0,13.7
10600,38.970673,-77.742157,18000,21,8.7,21.64,0,0,24.37
10601,39.052412,-77.822107,5850,23,6.5,27.89,0,0,29.59
10602,38.995022,-77.498428,3100,22,9.0,11.69,0,0,11.76
10603,38.964033,-77.519341,3300,22,7.2,10.91,0,0,12.38
10604,38.966472,-77.508167,3550,22,7.0,10.57,0,0,11.81
10605,39.051173,-77.455588,4800,24,10.0,13.93,0,0,11.66
10606,39.038893,-77.527425,3100,24,5.8,15.05,0,0,14.39
10607,38.95972,-77.60998,10000,21,4.3,14.81,0,0,17.21
10608,39.039181,-77.354115,3200,24,7.8,7.95,0,0,7.57
10609,38.99498,-77.498734,3350,22,9.0,11.7,0,0,11.77
10610,39.038616,-77.360103,2950,24,10.2,8.26,0,0,7.69
10611,38.898503,-77.518575,3900,22,8.8,8.62,0,0,12.48
10612,39.028695,-77.396476,2400,24,11.7,11.54,0,0,8.29
10613,39.133871,-77.701117,2800,24,11.5,26.08,0,0,25.75
10614,38.935464,-77.553904,3000,22,9.2,11.36,0,0,14.11
10615,39.094951,-77.544545,7000,24,7.8,18.8,0,0,17.28
10616,39.039163,-77.865739,2500,23,4.7,29.59,0,0,31.65
10617,39.096486,-77.560883,2150,24,8.3,19.35,0,0,18.04
10618,38.948524,-77.533403,4850,22,9.2,10.86,0,0,13.04
10619,39.046138,-77.52353,3200,24,8.7,15.34,0,0,14.45
10620,39.080476,-77.470553,3300,24,7.8,16.11,0,0,13.62
10621,39.115467,-77.53122,3899,24,8.3,19.65,0,0,17.65
10622,39.046103,-77.458343,3500,24,9.0,13.66,0,0,11.55
10623,38.996361,-77.401557,2275,22,10.8,9.41,0,0,7.06
10624,39.231685,-77.653661,1550,26,6.7,29.9,0,0,24.89
10625,38.91801,-77.531966,4500,22,9.5,9.78,0,0,12.99
10626,39.04701,-77.383474,3500,24,8.0,9.6,0,0,8.84
10627,38.910204,-77.523662,3300,22,7.7,9.15,0,0,12.61
10628,39.033712,-77.529648,5100,24,5.8,14.83,0,0,14.34
10629,39.081689,-77.471109,2800,24,7.8,16.2,0,0,13.71
10630,39.051525,-77.387595,3300,24,5.5,9.88,0,0,9.22
10631,38.948646,-77.530765,3299,22,9.2,10.75,0,0,12.9
10632,39.032536,-77.41643,2850,24,9.3,12.02,0,0,9.23
10633,39.096486,-77.560883,2150,24,8.3,19.35,0,0,18.04
11659,38.900597,-77.204002,2420,23,11.0,0.17,12,0,2.16
11660,38.884251,-77.17794,2750,28,16.0,0.14,43,1,0.36
11661,38.851699,-77.10446,2500,28,10.5,0.1,60,0,1.77
11662,38.860172,-77.090282,3800,28,18.7,0.1,88,0,2.2
11663,38.866081,-77.075165,3940,28,15.0,0.03,41,0,2.58
11664,38.844845,-77.066367,3700,28,16.3,0.06,49,0,1.26
11665,38.853814,-77.10583,1950,28,10.5,0.11,62,0,1.62
11666,38.860551,-77.096842,3500,28,15.5,0.06,93,0,1.85
11667,38.862991,-77.066638,2750,28,10.7,0.18,52,0,2.14
11668,38.855355,-77.096084,4900,28,16.0,0.33,83,0,2.02
11669,38.853619,-77.117638,2788,28,11.2,0.06,80,0,1.2
11670,38.853619,-77.117638,2701,28,11.2,0.06,80,0,1.2
11671,38.853619,-77.117638,2456,28,11.2,0.06,80,0,1.2
11672,38.8531,-77.055847,3200,28,15.5,0.03,63,0,1.26
11673,38.850371,-77.054067,700,28,15.5,0.13,59,0,1.05
11674,38.84959,-77.096883,2800,28,10.2,0.07,87,0,2.19
11675,38.859536,-77.084781,2300,28,12.0,0.13,67,0,2.64
11676,38.854996,-77.110497,2125,28,13.0,0.1,73,0,1.38
11677,38.863471,-77.067261,2700,28,10.7,0.21,50,0,2.19
11678,38.855523,-77.090974,6500,28,13.8,0.1,87,0,2.26
11679,38.853619,-77.117638,2484,28,11.2,0.06,80,0,1.2
11680,38.862784,-77.097904,5000,28,15.5,0.21,105,0,1.75
11681,38.895699,-77.09086,1850,28,14.8,0.08,45,0,2.83
11682,38.85228,-77.11638,3000,28,11.2,0.14,86,0,1.31
11683,38.878851,-77.141507,5150,28,12.3,0.36,63,1,0.13
11684,38.853018,-77.056678,4200,28,15.5,0.05,65,0,1.28
11685,38.856621,-77.049736,5105,28,13.8,0.05,61,0,1.39
11686,38.852476,-77.113908,3350,28,10.8,0.18,88,0,1.38
11687,38.851416,-77.117273,3800,28,11.2,0.07,91,0,1.34
11688,38.860698,-77.089205,5500,28,18.7,0.08,77,0,2.24
11689,38.892943,-77.068847,2000,28,14.3,0.24,24,0,1.72
11690,38.895119,-77.082608,2000,28,10.0,0.08,49,0,2.34
11691,38.855087,-77.116863,2000,28,12.7,0.05,78,0,1.14
11692,38.887926,-77.082071,1700,28,12.7,0.26,53,0,2.51
11693,38.847004,-77.084392,2100,28,17.3,0.03,85,0,2.21
11694,38.863948,-77.065585,3975,28,10.7,0.12,54,0,2.17
11695,38.893617,-77.069808,2500,28,14.3,0.17,28,0,1.74
11696,38.892943,-77.068847,2200,28,14.3,0.24,24,0,1.72
11697,38.841207,-77.105993,2395,28,17.0,0.06,95,0,1.68
11698,38.857075,-77.108585,2000,28,13.3,0.02,62,0,1.37
11699,38.853619,-77.117638,2104,28,11.2,0.06,80,0,1.2
11700,38.845908,-77.091155,2450,28,13.5,0.15,93,0,2.58
11701,38.881336,-77.114311,2700,28,18.3,0.05,106,0,1.23
11702,38.837559,-77.096804,2300,28,12.3,0.05,87,0,2.2
11703,38.875855,-77.109484,3150,28,13.7,0.05,108,0,1.21
11704,38.853619,-77.117638,2104,28,11.2,0.06,80,0,1.2
11705,38.848018,-77.076703,3295,28,15.5,0.29,62,0,1.85
11706,38.863948,-77.065585,3200,28,10.7,0.12,54,0,2.17
11707,38.847004,-77.084392,2200,28,17.3,0.03,85,0,2.21
11708,38.853814,-77.10583,2300,28,10.5,0.11,62,0,1.62
11709,38.862991,-77.066638,2250,28,10.7,0.18,52,0,2.14
11710,38.842089,-77.051174,1875,28,17.8,0.05,46,1,0.48
11711,38.893617,-77.069808,2200,28,14.3,0.17,28,0,1.74
11712,38.851524,-77.09048,2800,28,13.5,0.18,80,0,2.41
11713,38.850281,-77.095859,3250,28,13.8,0.14,86,0,2.2
11714,38.895791,-77.076254,2700,28,14.2,0.11,38,0,2.0
11715,38.843193,-77.098268,2600,28,11.8,0.2,79,0,2.1
11716,38.862991,-77.066638,2500,28,10.7,0.18,52,0,2.14
11717,38.85396,-77.121527,1800,28,12.8,0.03,82,0,1.07
11718,38.848018,-77.076703,2600,28,15.5,0.29,62,0,1.85
11719,38.862386,-77.084348,2600,28,12.0,0.07,70,0,2.48
11720,38.893396,-77.079075,2480,28,16.2,0.05,42,0,2.2
11721,38.891836,-77.068811,2300,28,14.3,0.31,20,0,1.76
11722,38.853069,-77.099006,4200,28,14.8,0.18,70,0,1.96
11723,38.877159,-77.111689,1450,28,13.7,0.06,111,0,1.15
11724,38.896488,-77.104392,3200,28,15.2,0.03,35,0,2.38
11725,38.857075,-77.108585,2450,28,13.3,0.02,62,0,1.37
11726,38.893617,-77.069808,2200,28,14.3,0.17,28,0,1.74
11727,38.921661,-77.134704,5200,28,7.8,0.83,10,0,0.98
11728,38.876829,-77.139142,5700,28,15.0,0.21,60,2,0.13
11729,38.885262,-77.11573,1550,28,14.8,0.02,97,0,1.4
11730,38.897728,-77.119836,1490,28,18.3,0.06,53,0,1.68
11731,38.887984,-77.086852,2650,28,11.5,0.08,51,0,2.68
11732,38.891178,-77.072266,2275,28,14.2,0.24,22,0,1.94
11733,38.876667,-77.118996,3750,28,15.7,0.13,111,1,0.82
11734,38.88177,-77.087121,10000,28,15.8,0.04,56,0,2.48
11735,38.892078,-77.129318,4600,28,12.7,0.3,58,0,1.07
11736,38.874169,-77.089483,1800,28,14.0,0.24,76,0,2.21
11737,38.890836,-77.154178,4000,28,14.3,0.04,39,1,0.62
11738,38.891836,-77.068811,2200,28,14.3,0.31,20,0,1.76
11739,38.872247,-77.114801,6500,28,16.3,0.16,109,0,0.85
11740,38.881189,-77.118673,2950,28,16.8,0.15,102,0,1.08
11741,38.89259,-77.070161,2000,28,14.3,0.23,24,0,1.79
11742,38.877543,-77.125262,3900,28,17.7,0.02,90,2,0.69
11743,38.857746,-77.119122,3990,28,12.7,0.26,77,0,0.92
12290,39.010289,-77.485311,6500,24,8.0,12.15,0,0,11.49
12291,38.990601,-77.489679,3300,22,8.2,11.16,0,0,11.22
12292,39.012564,-77.495061,2600,24,9.5,12.57,0,0,12.03
12293,38.996123,-77.415634,2475,22,7.8,9.6,0,0,7.7
12294,39.01342,-77.487279,3400,24,8.0,12.39,0,0,11.67
12295,39.014214,-77.485924,2400,24,8.0,12.4,0,0,11.63
12296,39.042047,-77.348262,4000,24,7.8,7.68,0,0,5.99
12297,38.934774,-77.542814,2500,22,9.2,10.81,0,0,13.52
12298,39.001509,-77.400352,2300,22,8.0,9.74,0,0,7.2
12299,39.051741,-77.346448,3800,24,7.0,7.75,0,0,5.82
12300,39.024872,-77.487302,3300,24,11.0,13.03,0,0,12.03
12301,39.021793,-77.39238,4195,24,7.8,11.03,0,0,7.79
12302,39.118409,-77.541501,2300,24,12.3,20.09,0,0,18.19
12303,39.015036,-77.503182,3100,24,9.5,12.95,0,0,12.5
12304,39.056083,-77.5133,3000,24,8.7,15.63,0,0,14.35
12305,38.991136,-77.507236,3950,22,9.0,11.78,0,0,12.13
12306,39.047113,-77.484488,1500,24,10.8,14.31,0,0,12.72
12307,39.016877,-77.503825,4500,24,8.7,13.08,0,0,12.58
12308,39.06324,-77.442766,4000,24,6.7,14.45,0,0,11.73
12309,39.106017,-77.551699,1900,24,9.7,19.65,0,0,18.05
12310,38.919691,-77.520409,3000,22,11.7,9.26,0,0,12.36
12311,39.223888,-77.5147,4500,24,7.3,20.07,0,0,18.01
12312,39.049366,-77.452455,4099,24,10.0,13.76,0,0,11.45
12313,38.973897,-77.514183,2600,22,10.0,11.16,0,0,12.21
12314,38.922702,-77.531382,3400,22,8.3,9.88,0,0,12.93
12315,39.046515,-77.474246,2142,24,10.8,14.03,0,0,12.25
12316,39.027798,-77.463957,3900,24,9.3,12.62,0,0,11.06
12317,39.010497,-77.380095,3500,24,12.3,10.18,0,0,6.77
12318,39.039544,-77.381159,2900,24,7.5,9.39,0,0,8.34
12319,38.91548,-77.566897,1800,22,6.2,11.47,0,0,14.88
12320,38.911132,-77.502122,4280,22,9.8,8.12,0,0,11.45
12321,39.01384,-77.42234,3400,22,9.5,10.87,0,0,8.66
12322,38.92809,-77.531747,3800,22,11.7,10.07,0,0,12.93
12323,38.940757,-77.538513,3800,22,9.2,10.81,0,0,13.29
12324,39.01851,-77.484981,3295,24,11.0,12.63,0,0,11.72
12325,39.000103,-77.522905,3700,22,7.8,12.8,0,0,13.12
12326,39.038344,-77.403114,3200,24,11.2,12.26,0,0,9.02
12327,38.990494,-77.533473,3300,22,6.3,12.71,0,0,13.48
12328,39.060507,-77.499825,4500,24,5.7,15.51,0,0,13.93
12329,38.935197,-77.530551,3299,22,9.2,10.25,0,0,12.86
12330,39.056559,-77.510982,2900,24,8.7,15.56,0,0,14.26
12331,39.051162,-77.461179,5000,24,10.0,14.04,0,0,11.89
12332,39.063808,-77.443371,3600,24,6.7,14.5,0,0,11.78
12333,38.963484,-77.525928,4990,22,7.2,11.15,0,0,12.73
12334,38.911584,-77.484133,3200,22,9.5,7.27,0,0,10.49
12335,39.014976,-77.522759,3200,24,4.5,13.58,0,0,13.46
12336,38.990279,-77.533966,3500,22,6.3,12.71,0,0,13.5
12337,38.924101,-77.562561,3650,22,9.5,11.46,0,0,14.6
12338,38.990667,-77.489684,3250,22,8.2,11.16,0,0,11.22
12339,39.095689,-77.561645,2350,24,8.3,19.33,0,0,18.04
12340,39.091978,-77.581648,4950,24,6.0,19.73,0,0,18.78
12341,38.976443,-77.646957,2500,21,7.0,17.11,0,0,19.31
12342,39.003109,-77.428079,2900,22,7.5,10.31,0,0,8.52
12343,38.988484,-77.530879,2800,22,6.3,12.51,0,0,13.31
12344,39.110671,-77.691218,3495,24,4.2,24.57,0,0,24.49
12345,38.900366,-77.547944,2850,22,6.2,10.18,0,0,14.01
12346,39.056834,-77.467293,3200,24,10.0,14.53,0,0,12.39
12347,39.100277,-77.55812,2200,24,5.5,19.49,0,0,18.08
12348,39.050815,-77.459796,4000,24,10.0,13.99,0,0,11.82
12349,38.988048,-77.500845,4500,22,7.0,11.39,0,0,11.74
12350,39.037053,-77.398003,1600,24,11.2,12.12,0,0,8.77
12351,39.009205,-77.428192,2850,22,7.3,10.71,0,0,8.74
12352,38.969034,-77.519023,3500,22,10.0,11.12,0,0,12.41
12353,39.039745,-77.385643,3500,24,11.7,12.21,0,0,8.5
12354,38.965676,-77.527052,4850,22,7.2,11.3,0,0,12.81
12355,38.948814,-77.531952,3000,22,9.2,10.81,0,0,12.96
