listing_db_id,latitude,longitude,price,aqi,nwi_score,nearest_bus_stop_miles,nearby_bus_stops,nearby_parks,nearest_park_miles
4497,38.845142,-77.122459,2112,45,17.0,0.04,94,0,0.83
4498,38.865238,-77.366859,2753,45,17.3,0.25,11,0,4.52
4499,38.930614,-77.240852,2274,45,7.7,1.14,0,0,2.77
4500,38.850853,-77.351196,3099,45,13.0,0.05,21,0,3.38
4501,38.900597,-77.204002,2380,45,11.0,0.17,12,0,2.16
4502,38.779282,-77.24012,2610,45,12.2,0.1,44,1,0.94
4503,38.945744,-77.343742,2328,45,14.2,5.21,0,0,2.84
4504,38.861073,-77.375313,2405,45,11.7,0.5,5,0,4.83
4505,38.901016,-77.20668,1750,45,17.0,0.21,12,0,2.29
4506,38.840981,-77.44664,2424,46,13.2,4.56,0,0,8.4
4507,38.958015,-77.417328,2739,46,11.2,7.2,0,0,6.89
4508,38.790134,-77.075569,2108,45,14.3,0.35,20,0,2.87
4509,38.868103,-77.271172,2108,45,15.0,0.06,44,2,0.5
4510,38.950333,-77.395439,2661,45,15.8,6.26,0,0,5.64
4511,38.75555,-77.079102,1890,45,15.2,0.23,6,0,2.06
4512,38.823208,-77.146408,2492,45,16.7,0.27,18,1,0.7
4513,38.90773,-77.22036,3100,45,13.2,0.4,16,0,2.68
4514,38.924541,-77.201164,2480,45,12.3,0.39,2,0,3.38
4515,38.840771,-77.435074,2065,46,14.7,3.97,0,0,7.78
4516,38.858917,-77.353966,3229,45,17.7,0.09,25,0,3.71
4517,38.840771,-77.435074,1995,46,14.7,3.97,0,0,7.78
4518,38.865238,-77.366859,2513,45,17.3,0.25,11,0,4.52
4519,38.958015,-77.417328,2319,46,11.2,7.2,0,0,6.89
4520,38.864117,-77.201271,2090,45,18.0,0.15,25,1,0.72
4521,38.75555,-77.079102,1960,45,15.2,0.23,6,0,2.06
4522,38.90773,-77.22036,3140,45,13.2,0.4,16,0,2.68
4523,38.87051,-77.230797,2330,45,14.7,0.19,36,2,0.06
4524,38.87051,-77.230797,2279,45,14.7,0.19,36,2,0.06
4525,38.965485,-77.325645,1615,45,11.8,6.25,0,0,2.5
4526,38.801121,-77.160873,2330,45,16.0,0.35,10,0,1.02
4527,38.90773,-77.22036,2425,45,13.2,0.4,16,0,2.68
4528,38.94912,-77.41732,2377,46,16.2,6.64,0,0,6.82
4529,38.856758,-77.367935,2294,45,14.5,0.29,14,0,4.36
4530,38.87051,-77.230797,2132,45,14.7,0.19,36,2,0.06
4531,38.947784,-77.356766,2084,45,14.2,5.8,0,0,3.55
4532,38.709332,-77.16011,2137,45,10.0,0.46,4,1,0.74
4533,38.701183,-77.227943,2275,45,4.7,4.09,0,0,2.47
4534,38.966778,-77.360855,2494,45,13.0,7.1,0,0,4.15
4535,38.709332,-77.16011,2208,45,10.0,0.46,4,1,0.74
4536,38.929146,-77.231468,2870,45,13.8,0.74,5,0,4.09
4537,38.882961,-77.405647,2446,46,18.3,2.63,0,0,6.94
4538,38.958015,-77.417328,2029,46,11.2,7.2,0,0,6.89
4539,38.823208,-77.146408,2477,45,16.7,0.27,18,1,0.7
4540,38.771103,-77.174377,2110,45,18.5,0.95,0,0,2.2
4541,38.801121,-77.160873,3149,45,16.0,0.35,10,0,1.02
4542,38.969742,-77.358963,2380,45,13.0,7.04,0,0,4.15
4543,38.861073,-77.375313,3145,45,11.7,0.5,5,0,4.83
4544,38.845142,-77.122459,2190,45,17.0,0.04,94,0,0.83
4545,38.874664,-77.1689,2945,45,18.7,0.28,40,2,0.47
4546,38.872581,-77.160957,2492,45,16.0,0.05,49,2,0.73
4547,38.869484,-77.23159,2740,45,14.7,0.22,37,2,0.02
4548,38.868103,-77.271172,2460,45,15.0,0.06,44,2,0.5
4549,38.929146,-77.231468,2785,45,13.8,0.74,5,0,4.09
4550,38.724518,-77.134056,2815,45,14.8,0.5,7,0,1.03
4551,38.951305,-77.406639,2340,46,15.8,6.56,0,0,6.25
4552,38.790134,-77.075569,2566,45,14.3,0.35,20,0,2.87
4553,38.878212,-77.39473,2005,45,11.5,1.96,0,0,6.26
4554,38.95015,-77.424637,2157,46,12.7,6.89,0,0,7.22
4555,38.787277,-77.07,2340,45,9.0,0.34,19,0,3.03
4556,38.948738,-77.397652,2931,45,13.7,6.19,0,0,5.77
4557,38.85157,-77.340866,2335,45,15.7,0.05,25,0,2.86
4558,38.929146,-77.231468,2690,45,13.8,0.74,5,0,4.09
4559,38.863243,-77.366379,2989,45,17.3,0.14,12,0,4.44
4560,38.951305,-77.406639,3395,46,15.8,6.56,0,0,6.25
4561,38.823208,-77.146408,2609,45,16.7,0.27,18,1,0.7
4562,38.856758,-77.367935,3039,45,14.5,0.29,14,0,4.36
4563,38.787277,-77.07,1665,45,9.0,0.34,19,0,3.03
4564,38.83688,-77.42128,2237,46,15.2,3.4,0,0,7.03
4565,38.95015,-77.424637,2065,46,12.7,6.89,0,0,7.22
4566,38.969742,-77.358963,2496,45,13.0,7.04,0,0,4.15
4567,38.858917,-77.353966,2189,45,17.7,0.09,25,0,3.71
4568,38.850853,-77.351196,3368,45,13.0,0.05,21,0,3.38
4569,38.949554,-77.349289,3293,45,14.2,5.56,0,0,3.18
4570,38.954105,-77.42688,3931,46,12.7,7.18,0,0,7.36
4571,38.701183,-77.227943,2396,45,4.7,4.09,0,0,2.47
4572,38.900597,-77.204002,2380,45,11.0,0.17,12,0,2.16
4573,38.863243,-77.366379,2079,45,17.3,0.14,12,0,4.44
4574,38.90773,-77.22036,2410,45,13.2,0.4,16,0,2.68
4575,38.94912,-77.41732,2466,46,16.2,6.64,0,0,6.82
4576,38.73967,-77.092911,1395,45,14.3,0.29,6,0,1.23
4577,38.869484,-77.23159,2435,45,14.7,0.22,37,2,0.02
4578,38.840771,-77.435074,1950,46,14.7,3.97,0,0,7.78
4579,38.947784,-77.356766,3103,45,14.2,5.8,0,0,3.55
4580,38.760677,-77.151009,3436,45,13.8,2.57,0,0,1.73
4581,38.924473,-77.218964,3553,45,14.7,0.17,12,0,3.83
4582,38.73967,-77.092911,1575,45,14.3,0.29,6,0,1.23
4583,38.787277,-77.07,1495,45,9.0,0.34,19,0,3.03
4584,38.949554,-77.349289,2233,45,14.2,5.56,0,0,3.18
4585,38.963203,-77.350075,1950,45,13.2,6.46,0,0,3.52
4586,38.760677,-77.151009,2948,45,13.8,2.57,0,0,1.73
4587,38.724518,-77.134056,2492,45,14.8,0.5,7,0,1.03
4588,38.929146,-77.231468,2720,45,13.8,0.74,5,0,4.09
4589,38.707432,-77.206863,2870,45,15.3,2.97,0,0,1.79
4590,38.879574,-77.233879,3093,45,17.2,0.27,25,2,0.69
4591,38.878212,-77.39473,2855,45,11.5,1.96,0,0,6.26
4592,38.878212,-77.39473,2350,45,11.5,1.96,0,0,6.26
4593,38.856758,-77.367935,3109,45,14.5,0.29,14,0,4.36
4594,38.951305,-77.406639,2785,46,15.8,6.56,0,0,6.25
4595,38.968185,-77.414192,2580,46,12.0,7.79,0,0,6.88
4596,38.823208,-77.146408,1806,45,16.7,0.27,18,1,0.7
4597,38.779282,-77.24012,2400,45,12.2,0.1,44,1,0.94
4598,38.95982,-77.36142,3420,45,17.8,6.62,0,0,3.99
4599,38.86108,-77.230629,3193,45,13.0,0.17,24,2,0.59
4600,38.945744,-77.343742,2318,45,14.2,5.21,0,0,2.84
4601,38.968185,-77.414192,2210,46,12.0,7.79,0,0,6.88
4602,38.801121,-77.160873,2433,45,16.0,0.35,10,0,1.02
4603,38.782968,-77.12124,1935,45,16.7,1.24,0,0,1.09
4604,38.840981,-77.44664,2420,46,13.2,4.56,0,0,8.4
4605,38.771103,-77.174377,2108,45,18.5,0.95,0,0,2.2
4606,38.900597,-77.204002,2460,45,11.0,0.17,12,0,2.16
4607,38.823208,-77.146408,1759,45,16.7,0.27,18,1,0.7
4608,38.763191,-77.139946,2895,45,13.5,2.51,0,0,1.11
4609,38.87051,-77.230797,2034,45,14.7,0.19,36,2,0.06
4610,38.787277,-77.07,1650,45,9.0,0.34,19,0,3.03
4611,38.95208,-77.414001,3200,46,11.2,6.76,0,0,6.65
4612,38.953983,-77.352249,2962,45,15.0,5.9,0,0,3.4
4613,38.787277,-77.07,2350,45,9.0,0.34,19,0,3.03
4614,38.83688,-77.42128,2217,46,15.2,3.4,0,0,7.03
4615,38.871365,-77.169746,2375,45,18.7,0.05,34,1,0.67
4616,38.871365,-77.169746,1700,45,18.7,0.05,34,1,0.67
4617,38.884693,-77.140495,1350,45,17.8,0.01,51,1,0.42
4618,38.874664,-77.1689,3058,45,18.7,0.28,40,2,0.47
4619,38.845142,-77.122459,2870,45,17.0,0.04,94,0,0.83
4620,38.869484,-77.23159,2980,45,14.7,0.22,37,2,0.02
4621,38.793781,-77.298325,2180,45,17.2,0.23,23,0,1.97
4622,38.965485,-77.325645,1715,45,11.8,6.25,0,0,2.5
4623,38.927612,-77.238113,2292,45,16.8,0.9,0,0,2.95
4624,38.83688,-77.42128,2227,46,15.2,3.4,0,0,7.03
4625,38.790134,-77.075569,1930,45,14.3,0.35,20,0,2.87
4626,38.96587,-77.388222,2862,45,14.0,7.2,0,0,5.49
4627,38.93021,-77.227753,2978,45,13.8,0.73,5,0,4.17
4628,38.75555,-77.079102,2510,45,15.2,0.23,6,0,2.06
4629,38.834949,-77.42524,2460,46,16.5,3.66,0,0,7.25
4630,38.930614,-77.240852,2030,45,7.7,1.14,0,0,2.77
4631,38.787277,-77.07,1650,45,9.0,0.34,19,0,3.03
4632,38.958378,-77.419533,1942,46,11.2,7.27,0,0,7.01
4633,38.958015,-77.417328,2549,46,11.2,7.2,0,0,6.89
4634,38.865238,-77.366859,2850,45,17.3,0.25,11,0,4.52
4635,38.782968,-77.12124,2365,45,16.7,1.24,0,0,1.09
4636,38.958378,-77.419533,2015,46,11.2,7.27,0,0,7.01
4637,38.954105,-77.42688,2859,46,12.7,7.18,0,0,7.36
4638,38.867535,-77.381004,3459,45,13.7,0.93,0,0,5.28
4639,38.927612,-77.238113,2316,45,16.8,0.9,0,0,2.95
4640,38.853363,-77.364319,2208,45,11.8,0.22,16,0,4.11
4641,38.878212,-77.39473,2905,45,11.5,1.96,0,0,6.26
4642,38.858917,-77.353966,2159,45,17.7,0.09,25,0,3.71
4643,38.958015,-77.417328,2119,46,11.2,7.2,0,0,6.89
4644,38.711014,-77.214447,2633,45,14.5,3.37,0,0,2.22
4645,38.948738,-77.397652,2674,45,13.7,6.19,0,0,5.77
4646,38.75555,-77.079102,1855,45,15.2,0.23,6,0,2.06
4647,38.945744,-77.343742,2303,45,14.2,5.21,0,0,2.84
4648,38.928478,-77.229813,3282,45,13.8,0.65,5,0,4.05
4649,38.845142,-77.122459,2066,45,17.0,0.04,94,0,0.83
4650,38.787277,-77.07,1765,45,9.0,0.34,19,0,3.03
4651,38.834949,-77.42524,2467,46,16.5,3.66,0,0,7.25
4652,38.75555,-77.079102,2510,45,15.2,0.23,6,0,2.06
4653,38.801121,-77.160873,1809,45,16.0,0.35,10,0,1.02
4654,38.779282,-77.24012,2060,45,12.2,0.1,44,1,0.94
4655,38.951305,-77.406639,3280,46,15.8,6.56,0,0,6.25
4656,38.87051,-77.230797,3751,45,14.7,0.19,36,2,0.06
4657,38.864117,-77.201271,1760,45,18.0,0.15,25,1,0.72
4658,38.869484,-77.23159,3005,45,14.7,0.22,37,2,0.02
4659,38.782968,-77.12124,2060,45,16.7,1.24,0,0,1.09
4660,38.796619,-77.074356,2100,45,11.7,0.04,21,0,3.17
4661,38.868103,-77.271172,2395,45,15.0,0.06,44,2,0.5
4662,38.916671,-77.216357,1500,45,12.8,0.22,17,0,3.34
4663,38.953983,-77.352249,2429,45,15.0,5.9,0,0,3.4
4664,38.930656,-77.229785,1800,45,13.8,0.79,4,0,4.2
4665,38.920581,-77.20312,5000,45,12.3,0.4,2,0,3.19
4666,38.865238,-77.366859,2222,45,17.3,0.25,11,0,4.52
4667,38.850853,-77.351196,2889,45,13.0,0.05,21,0,3.38
4668,38.865997,-77.1487,1800,45,8.8,0.06,61,0,1.02
4669,38.730813,-77.212991,2500,45,11.3,2.99,0,0,1.55
4670,38.853363,-77.364319,2201,45,11.8,0.22,16,0,4.11
4671,38.839743,-77.192248,5300,45,11.0,0.47,28,0,1.4
4672,38.874062,-77.266037,2380,45,13.2,0.1,40,2,0.95
4673,38.969742,-77.358963,2115,45,13.0,7.04,0,0,4.15
4674,38.861073,-77.375313,2365,45,11.7,0.5,5,0,4.83
4675,38.861073,-77.370163,2614,45,15.5,0.22,10,0,4.57
4676,38.969742,-77.358963,2395,45,13.0,7.04,0,0,4.15
4677,38.927612,-77.238113,2296,45,16.8,0.9,0,0,2.95
4678,38.960732,-77.399849,2558,46,17.8,7.02,0,0,6.0
4679,38.951305,-77.406639,2755,46,15.8,6.56,0,0,6.25
4680,38.707432,-77.206863,2868,45,15.3,2.97,0,0,1.79
4681,38.903808,-77.19866,2900,45,11.7,0.21,16,0,2.11
4682,38.771103,-77.174377,2065,45,18.5,0.95,0,0,2.2
4683,38.894585,-77.403931,2690,46,12.3,3.1,0,0,6.66
4684,38.771103,-77.174377,2735,45,18.5,0.95,0,0,2.2
4685,38.794453,-77.186729,2299,45,12.3,0.05,47,0,2.01
4686,38.707432,-77.206863,2241,45,15.3,2.97,0,0,1.79
4687,38.801121,-77.160873,2841,45,16.0,0.35,10,0,1.02
4688,38.958378,-77.419533,2025,46,11.2,7.27,0,0,7.01
4689,38.787277,-77.07,2150,45,9.0,0.34,19,0,3.03
4690,38.787277,-77.07,2015,45,9.0,0.34,19,0,3.03
4691,38.85157,-77.340866,3375,45,15.7,0.05,25,0,2.86
4692,38.900597,-77.204002,2405,45,11.0,0.17,12,0,2.16
4693,38.801121,-77.160873,2790,45,16.0,0.35,10,0,1.02
4694,38.75555,-77.079102,1660,45,15.2,0.23,6,0,2.06
4695,38.90773,-77.22036,2445,45,13.2,0.4,16,0,2.68
4696,38.957096,-77.397141,2540,46,17.8,6.73,0,0,5.81
4697,38.881302,-77.229317,1805,45,17.2,0.07,19,2,0.8
4698,38.968185,-77.414192,2619,46,12.0,7.79,0,0,6.88
4699,38.948738,-77.397652,2669,45,13.7,6.19,0,0,5.77
4700,38.86108,-77.230629,2071,45,13.0,0.17,24,2,0.59
4701,38.900597,-77.204002,2510,45,11.0,0.17,12,0,2.16
4702,38.83688,-77.42128,2167,46,15.2,3.4,0,0,7.03
4703,38.882961,-77.405647,2449,46,18.3,2.63,0,0,6.94
4704,38.866577,-77.197113,2430,45,14.7,0.02,28,0,0.99
4705,38.95015,-77.424637,2426,46,12.7,6.89,0,0,7.22
4706,38.960732,-77.399849,2010,46,17.8,7.02,0,0,6.0
4707,38.724518,-77.134056,2602,45,14.8,0.5,7,0,1.03
4708,38.707432,-77.206863,2870,45,15.3,2.97,0,0,1.79
4709,38.801121,-77.160873,2503,45,16.0,0.35,10,0,1.02
4710,38.724518,-77.134056,3193,45,14.8,0.5,7,0,1.03
4711,38.83688,-77.42128,2281,46,15.2,3.4,0,0,7.03
4712,38.861073,-77.375313,2675,45,11.7,0.5,5,0,4.83
4713,38.782968,-77.12124,2070,45,16.7,1.24,0,0,1.09
4714,38.771103,-77.174377,2158,45,18.5,0.95,0,0,2.2
4715,38.87051,-77.230797,2932,45,14.7,0.19,36,2,0.06
4716,38.929146,-77.231468,2170,45,13.8,0.74,5,0,4.09
4717,38.823208,-77.146408,1897,45,16.7,0.27,18,1,0.7
4718,38.947784,-77.356766,2220,45,14.2,5.8,0,0,3.55
4719,38.95734,-77.416267,2351,46,11.2,7.14,0,0,6.82
4720,38.958378,-77.419533,3202,46,11.2,7.27,0,0,7.01
4721,38.86108,-77.230629,1976,45,13.0,0.17,24,2,0.59
4722,38.966778,-77.360855,3600,45,13.0,7.1,0,0,4.15
4723,38.92474,-77.218971,3588,45,14.7,0.19,12,0,3.85
4724,38.711014,-77.214447,2636,45,14.5,3.37,0,0,2.22
4725,38.927612,-77.238113,2596,45,16.8,0.9,0,0,2.95
4726,38.787277,-77.07,2350,45,9.0,0.34,19,0,3.03
4727,38.868916,-77.379379,2268,45,13.7,0.91,0,0,5.24
4728,38.951305,-77.406639,2250,46,15.8,6.56,0,0,6.25
4729,38.958378,-77.419533,2045,46,11.2,7.27,0,0,7.01
4730,38.794453,-77.186729,1964,45,12.3,0.05,47,0,2.01
4731,38.953983,-77.352249,2346,45,15.0,5.9,0,0,3.4
4732,38.948738,-77.397652,3017,45,13.7,6.19,0,0,5.77
4733,38.790134,-77.075569,3509,45,14.3,0.35,20,0,2.87
4734,38.929146,-77.231468,1950,45,13.8,0.74,5,0,4.09
4735,38.881302,-77.229317,2523,45,17.2,0.07,19,2,0.8
4736,38.840771,-77.435074,2805,46,14.7,3.97,0,0,7.78
4737,38.823208,-77.146408,2697,45,16.7,0.27,18,1,0.7
4738,38.95015,-77.424637,2147,46,12.7,6.89,0,0,7.22
4739,38.70636,-77.203964,4423,45,10.7,2.83,0,0,1.67
4740,38.861073,-77.375313,3140,45,11.7,0.5,5,0,4.83
4741,38.874664,-77.1689,2890,45,18.7,0.28,40,2,0.47
4742,38.845142,-77.122459,3885,45,17.0,0.04,94,0,0.83
4743,38.951305,-77.406639,3345,46,15.8,6.56,0,0,6.25
4744,38.845142,-77.122459,1751,45,17.0,0.04,94,0,0.83
4745,38.900597,-77.204002,2515,45,11.0,0.17,12,0,2.16
4746,38.85157,-77.340866,2330,45,15.7,0.05,25,0,2.86
4747,38.871311,-77.313599,2250,45,14.0,0.1,18,0,2.63
4748,38.75555,-77.079102,2225,45,15.2,0.23,6,0,2.06
4749,38.779282,-77.24012,1945,45,12.2,0.1,44,1,0.94
4750,38.866577,-77.197113,2755,45,14.7,0.02,28,0,0.99
4751,38.929146,-77.231468,2670,45,13.8,0.74,5,0,4.09
4752,38.782968,-77.12124,1984,45,16.7,1.24,0,0,1.09
4753,38.823208,-77.146408,2530,45,16.7,0.27,18,1,0.7
4754,38.90773,-77.22036,2445,45,13.2,0.4,16,0,2.68
4755,38.861073,-77.375313,3115,45,11.7,0.5,5,0,4.83
4756,38.958015,-77.417328,2119,46,11.2,7.2,0,0,6.89
4757,38.871311,-77.313599,2626,45,14.0,0.1,18,0,2.63
4758,38.958015,-77.417328,3109,46,11.2,7.2,0,0,6.89
4759,38.968189,-77.366608,2469,45,16.5,7.21,0,0,4.47
4760,38.83688,-77.42128,2207,46,15.2,3.4,0,0,7.03
4761,38.966778,-77.360855,3022,45,13.0,7.1,0,0,4.15
4762,38.868103,-77.271172,2220,45,15.0,0.06,44,2,0.5
4763,38.869484,-77.23159,2605,45,14.7,0.22,37,2,0.02
4764,38.864117,-77.201271,2090,45,18.0,0.15,25,1,0.72
4765,38.966778,-77.360855,2857,45,13.0,7.1,0,0,4.15
4766,38.874062,-77.266037,2640,45,13.2,0.1,40,2,0.95
4767,38.856758,-77.367935,3099,45,14.5,0.29,14,0,4.36
4768,38.787277,-77.07,1665,45,9.0,0.34,19,0,3.03
4769,38.823208,-77.146408,1739,45,16.7,0.27,18,1,0.7
4770,38.948738,-77.397652,2959,45,13.7,6.19,0,0,5.77
4771,38.951305,-77.406639,2835,46,15.8,6.56,0,0,6.25
4772,38.75555,-77.079102,2435,45,15.2,0.23,6,0,2.06
4773,38.707432,-77.206863,2838,45,15.3,2.97,0,0,1.79
4774,38.858917,-77.353966,2199,45,17.7,0.09,25,0,3.71
4775,38.855701,-77.141571,1830,45,14.8,0.06,57,0,1.01
4776,38.787277,-77.07,1665,45,9.0,0.34,19,0,3.03
4777,38.948738,-77.397652,3001,45,13.7,6.19,0,0,5.77
4778,38.818138,-77.148132,1949,45,11.5,0.07,23,1,0.35
4779,38.707432,-77.206863,1898,45,15.3,2.97,0,0,1.79
4780,38.75555,-77.079102,2050,45,15.2,0.23,6,0,2.06
4781,38.879574,-77.233879,2298,45,17.2,0.27,25,2,0.69
4782,38.75555,-77.079102,1425,45,15.2,0.23,6,0,2.06
4783,38.900597,-77.204002,2415,45,11.0,0.17,12,0,2.16
4784,38.951305,-77.406639,2230,46,15.8,6.56,0,0,6.25
4785,38.73967,-77.092911,1575,45,14.3,0.29,6,0,1.23
4786,38.960732,-77.399849,2017,46,17.8,7.02,0,0,6.0
4787,38.958015,-77.417328,2539,46,11.2,7.2,0,0,6.89
4788,38.954105,-77.42688,3495,46,12.7,7.18,0,0,7.36
4789,38.86108,-77.230629,2740,45,13.0,0.17,24,2,0.59
4790,38.871311,-77.313599,2206,45,14.0,0.1,18,0,2.63
4791,38.929146,-77.231468,2680,45,13.8,0.74,5,0,4.09
4792,38.75555,-77.079102,1745,45,15.2,0.23,6,0,2.06
4793,38.929146,-77.231468,2650,45,13.8,0.74,5,0,4.09
4794,38.969742,-77.358963,2405,45,13.0,7.04,0,0,4.15
4795,38.879574,-77.233879,2433,45,17.2,0.27,25,2,0.69
4796,38.86108,-77.230629,3303,45,13.0,0.17,24,2,0.59
4797,38.90773,-77.22036,2565,45,13.2,0.4,16,0,2.68
4798,38.954105,-77.42688,2293,46,12.7,7.18,0,0,7.36
4799,38.871365,-77.169746,2275,45,18.7,0.05,34,1,0.67
4800,38.948738,-77.397652,2709,45,13.7,6.19,0,0,5.77
4801,38.953983,-77.352249,2827,45,15.0,5.9,0,0,3.4
4802,38.779282,-77.24012,3090,45,12.2,0.1,44,1,0.94
4803,38.95015,-77.424637,2450,46,12.7,6.89,0,0,7.22
4804,38.948692,-77.338501,2708,45,15.0,5.33,0,0,2.59
4805,38.958378,-77.419533,2025,46,11.2,7.27,0,0,7.01
4806,38.73967,-77.092911,1395,45,14.3,0.29,6,0,1.23
4807,38.882961,-77.405647,1961,46,18.3,2.63,0,0,6.94
4808,38.779282,-77.24012,2600,45,12.2,0.1,44,1,0.94
4809,38.801121,-77.160873,2732,45,16.0,0.35,10,0,1.02
4810,38.83688,-77.42128,2099,46,15.2,3.4,0,0,7.03
4811,38.75555,-77.079102,1815,45,15.2,0.23,6,0,2.06
4812,38.845142,-77.122459,1756,45,17.0,0.04,94,0,0.83
4813,38.823208,-77.146408,2359,45,16.7,0.27,18,1,0.7
4814,38.801121,-77.160873,2314,45,16.0,0.35,10,0,1.02
4815,38.823208,-77.146408,2040,45,16.7,0.27,18,1,0.7
4816,38.86108,-77.230629,2011,45,13.0,0.17,24,2,0.59
4817,38.75555,-77.079102,1725,45,15.2,0.23,6,0,2.06
4818,38.878212,-77.39473,1990,45,11.5,1.96,0,0,6.26
4819,38.794453,-77.186729,2299,45,12.3,0.05,47,0,2.01
4820,38.861073,-77.375313,2390,45,11.7,0.5,5,0,4.83
4821,38.949684,-77.403282,2012,46,13.7,6.39,0,0,6.06
4822,38.930614,-77.240852,2309,45,7.7,1.14,0,0,2.77
4823,38.945744,-77.343742,2243,45,14.2,5.21,0,0,2.84
4824,38.787277,-77.07,1650,45,9.0,0.34,19,0,3.03
4825,38.90773,-77.22036,2965,45,13.2,0.4,16,0,2.68
4826,38.83688,-77.42128,2262,46,15.2,3.4,0,0,7.03
4827,38.948738,-77.397652,2862,45,13.7,6.19,0,0,5.77
4828,38.863243,-77.366379,2989,45,17.3,0.14,12,0,4.44
4829,38.869484,-77.23159,2855,45,14.7,0.22,37,2,0.02
4830,38.968189,-77.366608,2050,45,16.5,7.21,0,0,4.47
4831,38.864117,-77.201271,1740,45,18.0,0.15,25,1,0.72
4832,38.951305,-77.406639,2875,46,15.8,6.56,0,0,6.25
4833,38.790134,-77.075569,2894,45,14.3,0.35,20,0,2.87
4834,38.823208,-77.146408,1773,45,16.7,0.27,18,1,0.7
4835,38.75555,-77.079102,1725,45,15.2,0.23,6,0,2.06
4836,38.954105,-77.42688,2749,46,12.7,7.18,0,0,7.36
4837,38.75555,-77.079102,1740,45,15.2,0.23,6,0,2.06
4838,38.794453,-77.186729,2299,45,12.3,0.05,47,0,2.01
4839,38.90773,-77.22036,3210,45,13.2,0.4,16,0,2.68
4840,38.874664,-77.1689,2500,45,18.7,0.28,40,2,0.47
4841,38.874664,-77.1689,2290,45,18.7,0.28,40,2,0.47
4842,38.895679,-77.092468,2330,45,11.2,0.06,46,0,2.76
4843,38.895679,-77.092468,1910,45,11.2,0.06,46,0,2.76
4844,38.896221,-77.094568,1850,45,11.2,0.07,42,0,2.71
4845,38.872725,-77.151678,1729,45,18.5,0.1,52,2,0.84
4846,38.884445,-77.11418,1700,45,14.8,0.07,104,0,1.4
4847,38.880619,-77.134926,1525,45,14.7,0.18,48,2,0.26
4848,38.853363,-77.364319,2208,45,11.8,0.22,16,0,4.11
4849,38.867535,-77.381004,2539,45,13.7,0.93,0,0,5.28
4850,38.90773,-77.22036,2445,45,13.2,0.4,16,0,2.68
4851,38.949684,-77.403282,1909,46,13.7,6.39,0,0,6.06
4852,38.868103,-77.271172,2392,45,15.0,0.06,44,2,0.5
4853,38.858917,-77.353966,2229,45,17.7,0.09,25,0,3.71
4854,38.96587,-77.388222,3351,45,14.0,7.2,0,0,5.49
4855,38.958378,-77.419533,1992,46,11.2,7.27,0,0,7.01
4856,38.958378,-77.419533,2132,46,11.2,7.27,0,0,7.01
4857,38.787277,-77.07,1750,45,9.0,0.34,19,0,3.03
4858,38.87051,-77.230797,3573,45,14.7,0.19,36,2,0.06
4859,38.964539,-77.390373,2100,45,14.0,7.13,0,0,5.58
4860,38.787277,-77.07,2350,45,9.0,0.34,19,0,3.03
4861,38.882961,-77.405647,2320,46,18.3,2.63,0,0,6.94
4862,38.73967,-77.092911,1775,45,14.3,0.29,6,0,1.23
4863,38.95015,-77.424637,1940,46,12.7,6.89,0,0,7.22
4864,38.92474,-77.218971,3098,45,14.7,0.19,12,0,3.85
4865,38.787277,-77.07,2250,45,9.0,0.34,19,0,3.03
4866,38.75555,-77.079102,2440,45,15.2,0.23,6,0,2.06
4867,38.861073,-77.375313,2210,45,11.7,0.5,5,0,4.83
4868,38.95015,-77.424637,2697,46,12.7,6.89,0,0,7.22
4869,38.929146,-77.231468,2655,45,13.8,0.74,5,0,4.09
4870,38.968189,-77.366608,2015,45,16.5,7.21,0,0,4.47
4871,38.869484,-77.23159,3040,45,14.7,0.22,37,2,0.02
4872,38.90773,-77.22036,2360,45,13.2,0.4,16,0,2.68
4873,38.845142,-77.122459,2047,45,17.0,0.04,94,0,0.83
4874,38.969742,-77.358963,2220,45,13.0,7.04,0,0,4.15
4875,38.801121,-77.160873,2598,45,16.0,0.35,10,0,1.02
4876,38.949684,-77.403282,1899,46,13.7,6.39,0,0,6.06
4877,38.881302,-77.229317,3022,45,17.2,0.07,19,2,0.8
4878,38.861073,-77.375313,3130,45,11.7,0.5,5,0,4.83
4879,38.954105,-77.42688,2931,46,12.7,7.18,0,0,7.36
4880,38.70636,-77.203964,2313,45,10.7,2.83,0,0,1.67
4881,38.954105,-77.42688,2188,46,12.7,7.18,0,0,7.36
4882,38.95015,-77.424637,2832,46,12.7,6.89,0,0,7.22
4883,38.951305,-77.406639,3310,46,15.8,6.56,0,0,6.25
4884,38.75555,-77.079102,1840,45,15.2,0.23,6,0,2.06
4885,38.871365,-77.169746,1950,45,18.7,0.05,34,1,0.67
4886,38.879574,-77.233879,2503,45,17.2,0.27,25,2,0.69
4887,38.787277,-77.07,2165,45,9.0,0.34,19,0,3.03
4888,38.86108,-77.230629,2263,45,13.0,0.17,24,2,0.59
4889,38.882961,-77.405647,1971,46,18.3,2.63,0,0,6.94
4890,38.881302,-77.229317,2532,45,17.2,0.07,19,2,0.8
4891,38.759777,-77.087822,2119,45,12.7,0.23,4,0,1.81
4892,38.771103,-77.174377,2208,45,18.5,0.95,0,0,2.2
4893,38.840771,-77.435074,3320,46,14.7,3.97,0,0,7.78
4894,38.966778,-77.360855,2158,45,13.0,7.1,0,0,4.15
